AveragePrice,С2,С3,type,year,region,С1,Total Volume,Date
4.36,55250.7,139.46,диетическое,2020,Республика Башкортостан,42757.3,131198,2020-09-06 00:00:00
4.56,43618.9,261.1,диетическое,2020,Республика Башкортостан,39821.3,114054,2020-08-30 00:00:00
4.48,47017.2,318.39,диетическое,2020,Республика Башкортостан,38976.8,115608,2020-08-23 00:00:00
4.52,43698.6,411.16,диетическое,2020,Республика Башкортостан,40667.3,113816,2020-08-16 00:00:00
4.36,40962.8,76.24,диетическое,2020,Республика Башкортостан,45164.2,116318,2020-08-09 00:00:00
4.16,45921,92.49,диетическое,2020,Республика Башкортостан,48105,122569,2020-08-02 00:00:00
4.16,38794.5,67.53,диетическое,2020,Республика Башкортостан,48519.9,118455,2020-07-26 00:00:00
4.16,41554.6,110.24,диетическое,2020,Республика Башкортостан,48761.5,124247,2020-07-19 00:00:00
4.24,42235.4,740.63,диетическое,2020,Республика Башкортостан,50648,128054,2020-07-12 00:00:00
4.2,51261.2,2541.99,диетическое,2020,Республика Башкортостан,54928.8,147749,2020-07-05 00:00:00
4.16,43905.6,68.94,диетическое,2020,Республика Башкортостан,50052.8,131276,2020-06-28 00:00:00
4.2,47601.8,73.18,диетическое,2020,Республика Башкортостан,51621.9,135895,2020-06-21 00:00:00
4.08,50914.8,19.99,диетическое,2020,Республика Башкортостан,58275.5,147634,2020-06-14 00:00:00
4.2,41702.5,109.92,диетическое,2020,Республика Башкортостан,58789.4,139465,2020-06-07 00:00:00
4.24,41122.5,33.05,диетическое,2020,Республика Башкортостан,57819.4,133856,2020-05-31 00:00:00
4.28,50452.6,99.51,диетическое,2020,Республика Башкортостан,55748.5,142274,2020-05-24 00:00:00
4.32,46303,68.28,диетическое,2020,Республика Башкортостан,55106.3,135281,2020-05-17 00:00:00
4.36,52242.5,146.1,диетическое,2020,Республика Башкортостан,52698.4,141860,2020-05-10 00:00:00
4.12,60973.3,120.87,диетическое,2020,Республика Башкортостан,54015.5,147690,2020-05-03 00:00:00
4.36,47028.4,81.83,диетическое,2020,Республика Башкортостан,63042,137886,2020-04-26 00:00:00
4.32,44913.7,146.75,диетическое,2020,Республика Башкортостан,68391.6,144665,2020-04-19 00:00:00
4.52,49285.7,130.09,диетическое,2020,Республика Башкортостан,50246.4,129699,2020-04-12 00:00:00
4.76,44874.2,258.54,диетическое,2020,Республика Башкортостан,48155.4,121570,2020-04-05 00:00:00
4.52,46915.8,110.35,диетическое,2020,Республика Башкортостан,46540.3,117662,2020-03-29 00:00:00
4.36,46659.2,102.64,диетическое,2020,Республика Башкортостан,51585,126536,2020-03-22 00:00:00
4.48,43327.9,73.88,диетическое,2020,Республика Башкортостан,47388,119124,2020-03-15 00:00:00
4.64,36289.1,81.58,диетическое,2020,Республика Башкортостан,43783.9,111703,2020-03-08 00:00:00
4.44,38348.5,79.57,диетическое,2020,Республика Башкортостан,45568.3,110991,2020-03-01 00:00:00
4.36,45806.3,43.06,диетическое,2020,Республика Башкортостан,55931.8,127856,2020-02-22 00:00:00
4.28,39203.7,87.02,диетическое,2020,Республика Башкортостан,68986.2,136951,2020-02-15 00:00:00
4.08,38763.8,134.25,диетическое,2020,Республика Башкортостан,78195.8,145648,2020-02-08 00:00:00
4.0,65784.3,93.81,диетическое,2020,Республика Башкортостан,71867.8,168218,2020-02-01 00:00:00
4.6,41412.3,103.6,диетическое,2020,Республика Башкортостан,48244.3,123070,2020-01-25 00:00:00
4.72,37854.4,117.98,диетическое,2020,Республика Башкортостан,44676.6,112106,2020-01-18 00:00:00
4.64,37629.5,57.82,диетическое,2020,Республика Башкортостан,45706.4,113236,2020-01-11 00:00:00
4.52,37562.8,34.1,диетическое,2020,Республика Башкортостан,48285.2,109215,2020-01-04 00:00:00
3.92,249363,13805.3,диетическое,2020,Республика Марий Эл,98482.9,403742,2020-12-27 00:00:00
4.0,224843,15917.3,диетическое,2020,Республика Марий Эл,99604.6,385518,2020-12-20 00:00:00
4.0,221628,16953.8,диетическое,2020,Республика Марий Эл,94854.9,376690,2020-12-13 00:00:00
4.28,184350,12748.4,диетическое,2020,Республика Марий Эл,82538,318280,2020-12-06 00:00:00
3.96,216852,13205,диетическое,2020,Республика Марий Эл,80757.9,347407,2020-11-29 00:00:00
4.24,218912,12684.6,диетическое,2020,Республика Марий Эл,83984.2,354986,2020-11-22 00:00:00
3.76,262929,11181.9,диетическое,2020,Республика Марий Эл,100343,414161,2020-11-15 00:00:00
4.56,185190,11093.1,диетическое,2020,Республика Марий Эл,118697,357133,2020-11-08 00:00:00
4.08,300978,12762.5,диетическое,2020,Республика Марий Эл,180211,532467,2020-11-01 00:00:00
5.04,190021,12903,диетическое,2020,Республика Марий Эл,98792,343757,2020-10-25 00:00:00
5.12,175182,12783.1,диетическое,2020,Республика Марий Эл,94529.6,326458,2020-10-18 00:00:00
5.16,211956,13141.5,диетическое,2020,Республика Марий Эл,85276.5,355472,2020-10-11 00:00:00
4.4,259003,12312.1,диетическое,2020,Республика Марий Эл,70755.6,377192,2020-10-04 00:00:00
5.12,213298,13481.2,диетическое,2020,Республика Марий Эл,84527.1,350982,2020-09-27 00:00:00
5.0,220538,12364.9,диетическое,2020,Республика Марий Эл,79142.8,353232,2020-09-20 00:00:00
4.96,220365,15102.9,диетическое,2020,Республика Марий Эл,101190,384193,2020-09-13 00:00:00
4.84,262140,17201.5,диетическое,2020,Республика Марий Эл,137389,466706,2020-09-06 00:00:00
5.2,197034,17332,диетическое,2020,Республика Марий Эл,114805,377229,2020-08-30 00:00:00
5.04,233165,12415.8,диетическое,2020,Республика Марий Эл,112710,405275,2020-08-23 00:00:00
5.2,202459,13396,диетическое,2020,Республика Марий Эл,136485,401708,2020-08-16 00:00:00
5.12,206011,13618.4,диетическое,2020,Республика Марий Эл,146136,414824,2020-08-09 00:00:00
5.32,209986,14771,диетическое,2020,Республика Марий Эл,131156,404664,2020-08-02 00:00:00
5.28,200669,13185,диетическое,2020,Республика Марий Эл,130035,395472,2020-07-26 00:00:00
5.16,210335,9285.1,диетическое,2020,Республика Марий Эл,130413,404605,2020-07-19 00:00:00
4.92,218611,6078.13,диетическое,2020,Республика Марий Эл,130110,411928,2020-07-12 00:00:00
5.04,305123,17131.9,диетическое,2020,Республика Марий Эл,161220,550811,2020-07-05 00:00:00
5.04,210344,13590.1,диетическое,2020,Республика Марий Эл,143118,423984,2020-06-28 00:00:00
5.08,215069,14700.4,диетическое,2020,Республика Марий Эл,137206,422724,2020-06-21 00:00:00
4.88,209926,13867.9,диетическое,2020,Республика Марий Эл,149611,431791,2020-06-14 00:00:00
4.72,224039,14288.8,диетическое,2020,Республика Марий Эл,143064,435087,2020-06-07 00:00:00
4.68,219047,14172.4,диетическое,2020,Республика Марий Эл,156720,435724,2020-05-31 00:00:00
5.04,232223,12830.3,диетическое,2020,Республика Марий Эл,110289,403794,2020-05-24 00:00:00
4.72,200745,12034.4,диетическое,2020,Республика Марий Эл,141111,397215,2020-05-17 00:00:00
4.56,217681,13246.4,диетическое,2020,Республика Марий Эл,162135,437823,2020-05-10 00:00:00
4.2,458179,13261.8,диетическое,2020,Республика Марий Эл,149108,662034,2020-05-03 00:00:00
5.08,205561,13085.3,диетическое,2020,Республика Марий Эл,101325,366720,2020-04-26 00:00:00
4.76,241637,13267.3,диетическое,2020,Республика Марий Эл,117518,415841,2020-04-19 00:00:00
4.96,208546,13073.2,диетическое,2020,Республика Марий Эл,119295,382584,2020-04-12 00:00:00
4.92,214547,15099.2,диетическое,2020,Республика Марий Эл,120613,404334,2020-04-05 00:00:00
4.8,203705,13740.4,диетическое,2020,Республика Марий Эл,110810,391179,2020-03-29 00:00:00
4.52,221095,13423.6,диетическое,2020,Республика Марий Эл,106579,424708,2020-03-22 00:00:00
4.88,204089,14830.6,диетическое,2020,Республика Марий Эл,113759,380761,2020-03-15 00:00:00
4.48,199611,13402.9,диетическое,2020,Республика Марий Эл,152131,415148,2020-03-08 00:00:00
4.08,256090,13870.4,диетическое,2020,Республика Марий Эл,143867,452845,2020-03-01 00:00:00
4.56,216791,11561.6,диетическое,2020,Республика Марий Эл,137425,405013,2020-02-22 00:00:00
4.52,194031,10273.7,диетическое,2020,Республика Марий Эл,134992,381042,2020-02-15 00:00:00
3.92,237752,9798.79,диетическое,2020,Республика Марий Эл,144587,432572,2020-02-08 00:00:00
4.16,429602,15342.5,диетическое,2020,Республика Марий Эл,287292,771975,2020-02-01 00:00:00
4.76,210412,9507.42,диетическое,2020,Республика Марий Эл,101289,360028,2020-01-25 00:00:00
4.88,238957,5672.46,диетическое,2020,Республика Марий Эл,83097.8,367047,2020-01-18 00:00:00
4.36,271300,5094.23,диетическое,2020,Республика Марий Эл,109368,429492,2020-01-11 00:00:00
4.2,270108,9737.5,диетическое,2020,Республика Марий Эл,110694,430139,2020-01-04 00:00:00
3.68,130342,20174.5,диетическое,2020,Республика Мордовия,141447,439968,2020-12-27 00:00:00
